InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,DayOfWeek,PriceDiff,PriceDiffNote,InvoiceMonth
554979,84971S,SMALL HEART FLOWERS HOOK ,3,2011-05-29 11:34:00,0.85,16931,United Kingdom,2.55,Sunday,0.0,,2011-05-01
572023,23517,EMBROIDERED RIBBON REEL REBECCA ,12,2011-10-20 11:03:00,2.89,17764,United Kingdom,34.68,Thursday,,First entry,2011-10-01
540161,37370,RETRO COFFEE MUGS ASSORTED,4,2011-01-05 11:52:00,1.25,16719,United Kingdom,5.0,Wednesday,,First entry,2011-01-01
550001,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-04-14 09:28:00,4.15,17704,United Kingdom,16.6,Thursday,0.0,,2011-04-01
569721,11001,ASSTD DESIGN RACING CAR PEN,16,2011-10-06 09:28:00,1.69,12628,Germany,27.04,Thursday,-1.6,,2011-10-01
545290,21925,UNION STRIPE CUSHION COVER ,6,2011-03-01 12:01:00,1.25,14688,United Kingdom,7.5,Tuesday,,First entry,2011-03-01
570693,21385,IVORY HANGING DECORATION  HEART,4,2011-10-11 16:50:00,0.85,16161,United Kingdom,3.4,Tuesday,0.0,,2011-10-01
548698,22197,SMALL POPCORN HOLDER,6,2011-04-03 10:55:00,0.85,18109,United Kingdom,5.1,Sunday,0.0,,2011-04-01
574840,90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1,2011-11-07 11:41:00,1.65,12748,United Kingdom,1.65,Monday,,First entry,2011-11-01
538418,20751,FUNKY WASHING UP GLOVES ASSORTED,3,2010-12-12 12:00:00,2.1,17372,United Kingdom,6.300000000000001,Sunday,,First entry,2010-12-01
545022,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-02-25 14:24:00,2.1,12921,United Kingdom,12.600000000000001,Friday,0.0,,2011-02-01
575195,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-11-09 09:40:00,1.65,16767,United Kingdom,16.5,Wednesday,0.0,,2011-11-01
551724,82600,NO SINGING METAL SIGN,1,2011-05-03 17:12:00,2.1,15976,United Kingdom,2.1,Tuesday,0.0,,2011-05-01
570818,79321,CHILLI LIGHTS,10,2011-10-12 12:47:00,5.75,17841,United Kingdom,57.5,Wednesday,0.7999999999999998,,2011-10-01
536823,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-02 17:22:00,2.95,13011,United Kingdom,17.700000000000003,Thursday,,First entry,2010-12-01
542386,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-01-27 14:35:00,2.95,17540,United Kingdom,17.700000000000003,Thursday,0.0,,2011-01-01
575068,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-11-08 12:46:00,0.85,14282,United Kingdom,8.5,Tuesday,0.0,,2011-11-01
553061,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-05-13 11:12:00,1.95,17238,United Kingdom,3.9,Friday,0.0,,2011-05-01
568367,23333,IVORY WICKER HEART MEDIUM,12,2011-09-26 15:51:00,1.25,15755,United Kingdom,15.0,Monday,0.0,,2011-09-01
538104,22747,POPPY'S PLAYHOUSE BATHROOM,2,2010-12-09 15:16:00,2.1,17950,United Kingdom,4.2,Thursday,,First entry,2010-12-01
576054,22530,MAGIC DRAWING SLATE DOLLY GIRL ,2,2011-11-13 14:55:00,0.42,15787,United Kingdom,0.84,Sunday,0.0,,2011-11-01
577410,23200,JUMBO BAG PEARS,2,2011-11-20 10:59:00,2.08,14664,United Kingdom,4.16,Sunday,0.0,,2011-11-01
575680,21793,CLASSIC FRENCH STYLE BASKET BROWN,8,2011-11-10 15:23:00,3.95,13148,United Kingdom,31.6,Thursday,,First entry,2011-11-01
566075,72819,CUPID DESIGN SCENTED CANDLES,6,2011-09-09 09:03:00,2.55,16173,United Kingdom,15.299999999999999,Friday,,First entry,2011-09-01
545759,22468,BABUSHKA LIGHTS STRING OF 10,2,2011-03-07 11:56:00,6.75,16316,United Kingdom,13.5,Monday,,First entry,2011-03-01
550829,23138,SINGLE WIRE HOOK IVORY HEART,2,2011-04-21 10:19:00,1.45,17841,United Kingdom,2.9,Thursday,,First entry,2011-04-01
575117,21642,ASSORTED TUTTI FRUTTI PEN,4,2011-11-08 14:22:00,0.29,12748,United Kingdom,1.16,Tuesday,-0.56,,2011-11-01
572484,20725,LUNCH BAG RED RETROSPOT,2,2011-10-24 13:50:00,1.65,17220,United Kingdom,3.3,Monday,0.0,,2011-10-01
545690,22499,WOODEN UNION JACK BUNTING,1,2011-03-06 12:46:00,5.95,13263,United Kingdom,5.95,Sunday,,First entry,2011-03-01
553859,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,2011-05-19 13:35:00,3.75,14505,United Kingdom,3.75,Thursday,,First entry,2011-05-01
579940,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-12-01 10:20:00,2.95,16938,United Kingdom,17.700000000000003,Thursday,0.0,,2011-12-01
554916,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-05-27 12:26:00,5.45,17345,United Kingdom,5.45,Friday,0.0,,2011-05-01
557878,22468,BABUSHKA LIGHTS STRING OF 10,4,2011-06-23 13:13:00,6.75,16940,United Kingdom,27.0,Thursday,0.0,,2011-06-01
580997,23439,HAND WARMER RED LOVE HEART,11,2011-12-06 17:23:00,2.1,15023,United Kingdom,23.1,Tuesday,0.0,,2011-12-01
547918,22383,LUNCH BAG SUKI  DESIGN ,10,2011-03-28 12:49:00,1.65,15249,United Kingdom,16.5,Monday,0.0,,2011-03-01
560271,85053,FRENCH ENAMEL CANDLEHOLDER,2,2011-07-17 14:51:00,2.1,16474,United Kingdom,4.2,Sunday,0.0,,2011-07-01
547223,17021,NAMASTE SWAGAT INCENSE,18,2011-03-21 15:10:00,0.3,12867,United Kingdom,5.3999999999999995,Monday,,First entry,2011-03-01
570186,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-10-07 15:01:00,3.75,17509,United Kingdom,15.0,Friday,0.0,,2011-10-01
554483,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-05-24 12:57:00,2.95,13771,United Kingdom,53.1,Tuesday,0.0,,2011-05-01
544644,21313,GLASS HEART T-LIGHT HOLDER ,24,2011-02-22 11:46:00,0.85,17002,United Kingdom,20.4,Tuesday,,First entry,2011-02-01
570292,23526,WALL ART DOG LICENCE ,4,2011-10-10 11:59:00,5.95,13418,United Kingdom,23.8,Monday,,First entry,2011-10-01
576228,20975,12 PENCILS SMALL TUBE RED RETROSPOT,2,2011-11-14 13:12:00,0.65,15033,United Kingdom,1.3,Monday,0.0,,2011-11-01
537209,21467,CHERRY CROCHET FOOD COVER,1,2010-12-05 15:12:00,3.75,14606,United Kingdom,3.75,Sunday,,First entry,2010-12-01
544484,82600,NO SINGING METAL SIGN,12,2011-02-21 11:10:00,2.1,15321,United Kingdom,25.200000000000003,Monday,0.0,,2011-02-01
568066,23356,LOVE HOT WATER BOTTLE,1,2011-09-23 13:48:00,5.95,14529,United Kingdom,5.95,Friday,,First entry,2011-09-01
560928,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-07-22 10:00:00,1.25,14852,United Kingdom,15.0,Friday,0.0,,2011-07-01
579667,22884,NUMBER TILE VINTAGE FONT 5,2,2011-11-30 12:32:00,1.95,16361,United Kingdom,3.9,Wednesday,,First entry,2011-11-01
553035,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-05-12 20:13:00,2.95,17337,United Kingdom,2.95,Thursday,,First entry,2011-05-01
554098,23136,IVORY WIRE SWEETHEART LETTER TRAY,2,2011-05-22 13:01:00,3.75,14769,United Kingdom,7.5,Sunday,,First entry,2011-05-01
545059,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,3,2011-02-27 13:04:00,2.95,14157,United Kingdom,8.850000000000001,Sunday,0.0,,2011-02-01
558341,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-06-28 14:20:00,0.85,14741,United Kingdom,10.2,Tuesday,0.0,,2011-06-01
553141,22759,SET OF 3 NOTEBOOKS IN PARCEL,3,2011-05-13 13:01:00,1.65,15907,United Kingdom,4.949999999999999,Friday,0.0,,2011-05-01
538518,22973,CHILDREN'S CIRCUS PARADE MUG,6,2010-12-12 16:14:00,1.65,14505,United Kingdom,9.899999999999999,Sunday,,First entry,2010-12-01
566495,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,20,2011-09-13 11:14:00,1.25,15529,United Kingdom,25.0,Tuesday,,First entry,2011-09-01
574629,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-11-06 11:21:00,4.95,16326,United Kingdom,4.95,Sunday,,First entry,2011-11-01
544918,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-02-24 16:30:00,1.25,13081,United Kingdom,15.0,Thursday,,First entry,2011-02-01
576053,21669,BLUE STRIPE CERAMIC DRAWER KNOB,6,2011-11-13 14:53:00,1.45,16726,United Kingdom,8.7,Sunday,-1.84,,2011-11-01
570983,23366,SET 12 COLOURING PENCILS DOILY,24,2011-10-13 11:57:00,0.65,14963,United Kingdom,15.600000000000001,Thursday,0.0,,2011-10-01
553578,23089,GLASS BON BON JAR,12,2011-05-18 10:39:00,1.65,13767,United Kingdom,19.799999999999997,Wednesday,,First entry,2011-05-01
550071,22188,BLACK HEART CARD HOLDER,8,2011-04-14 12:12:00,3.95,16735,United Kingdom,31.6,Thursday,,First entry,2011-04-01
544065,85014B,RED RETROSPOT UMBRELLA,3,2011-02-15 13:52:00,5.95,14346,United Kingdom,17.85,Tuesday,,First entry,2011-02-01
543162,22938,CUPCAKE LACE PAPER SET 6,12,2011-02-03 18:08:00,1.95,17507,United Kingdom,23.4,Thursday,0.0,,2011-02-01
574096,23122,PARTY CHARMS 50 PIECES,12,2011-11-03 09:55:00,0.83,13599,United Kingdom,9.959999999999999,Thursday,,First entry,2011-11-01
551895,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-05-05 10:22:00,0.85,12877,United Kingdom,10.2,Thursday,,First entry,2011-05-01
571544,23331,DECORATIVE WICKER HEART SMALL,1,2011-10-17 16:53:00,0.63,17757,United Kingdom,0.63,Monday,,First entry,2011-10-01
574258,23348,CHILDRENS TOY COOKING UTENSIL SET,1,2011-11-03 13:50:00,2.08,16891,United Kingdom,2.08,Thursday,,First entry,2011-11-01
580887,84813,SET OF 4 DIAMOND NAPKIN RINGS,8,2011-12-06 12:26:00,2.95,13755,United Kingdom,23.6,Tuesday,,First entry,2011-12-01
539041,17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,24,2010-12-15 15:34:00,0.5,15456,United Kingdom,12.0,Wednesday,,First entry,2010-12-01
568314,47566,PARTY BUNTING,1,2011-09-26 12:58:00,4.95,14387,United Kingdom,4.95,Monday,0.0,,2011-09-01
575751,21677,HEARTS  STICKERS,24,2011-11-11 10:32:00,0.85,14911,EIRE,20.4,Friday,0.0,,2011-11-01
576176,22066,LOVE HEART TRINKET POT,2,2011-11-14 11:04:00,0.39,16936,United Kingdom,0.78,Monday,0.0,,2011-11-01
575673,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-11-10 15:04:00,1.45,14863,United Kingdom,17.4,Thursday,0.19999999999999996,,2011-11-01
556102,23206,LUNCH BAG APPLE DESIGN,10,2011-06-08 16:15:00,1.65,13115,United Kingdom,16.5,Wednesday,0.0,,2011-06-01
580025,23321,SMALL WHITE HEART OF WICKER,1,2011-12-01 11:53:00,1.65,15021,United Kingdom,1.65,Thursday,0.0,,2011-12-01
580511,23235,STORAGE TIN VINTAGE LEAF,6,2011-12-04 13:54:00,2.89,12560,Germany,17.34,Sunday,0.0,,2011-12-01
564630,22427,ENAMEL FLOWER JUG CREAM,3,2011-08-26 11:53:00,5.95,13644,United Kingdom,17.85,Friday,0.0,,2011-08-01
564335,22921,HERB MARKER CHIVES ,2,2011-08-24 14:23:00,0.65,15800,United Kingdom,1.3,Wednesday,0.0,,2011-08-01
578045,22100,SKULLS SQUARE TISSUE BOX,1,2011-11-22 14:43:00,0.39,17297,United Kingdom,0.39,Tuesday,0.0,,2011-11-01
545423,22682,FRENCH BLUE METAL DOOR SIGN 7,10,2011-03-02 14:34:00,1.25,15643,United Kingdom,12.5,Wednesday,,First entry,2011-03-01
568203,23130,MISTLETOE HEART WREATH GREEN,6,2011-09-25 15:15:00,4.15,13435,United Kingdom,24.900000000000002,Sunday,,First entry,2011-09-01
564541,22736,RIBBON REEL MAKING SNOWMEN ,10,2011-08-25 15:35:00,1.65,16309,United Kingdom,16.5,Thursday,0.0,,2011-08-01
578036,21967,PACK OF 12 SKULL TISSUES,4,2011-11-22 14:04:00,0.39,16474,United Kingdom,1.56,Tuesday,,First entry,2011-11-01
546089,22085,PAPER CHAIN KIT SKULLS ,2,2011-03-09 11:44:00,2.95,17864,United Kingdom,5.9,Wednesday,0.0,,2011-03-01
563709,23298,SPOTTY BUNTING,1,2011-08-18 15:17:00,4.95,15472,United Kingdom,4.95,Thursday,0.0,,2011-08-01
579162,22865,HAND WARMER OWL DESIGN,1,2011-11-28 13:58:00,2.1,16393,United Kingdom,2.1,Monday,0.0,,2011-11-01
567211,85099B,JUMBO BAG RED RETROSPOT,2,2011-09-19 11:02:00,2.08,14159,United Kingdom,4.16,Monday,0.0,,2011-09-01
546542,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-03-14 15:13:00,1.65,13263,United Kingdom,1.65,Monday,,First entry,2011-03-01
541962,21880,RED RETROSPOT TAPE,12,2011-01-24 12:58:00,0.65,12693,Germany,7.800000000000001,Monday,,First entry,2011-01-01
547050,84921,CREAM AND PINK FLOWERS PONY ,1,2011-03-20 12:02:00,3.75,17795,United Kingdom,3.75,Sunday,,First entry,2011-03-01
576624,21209,MULTICOLOUR HONEYCOMB FAN,12,2011-11-15 17:14:00,0.39,16156,United Kingdom,4.68,Tuesday,,First entry,2011-11-01
579468,22669,RED BABY BUNTING ,5,2011-11-29 14:58:00,2.95,14711,United Kingdom,14.75,Tuesday,,First entry,2011-11-01
571039,82583,HOT BATHS METAL SIGN,1,2011-10-13 12:59:00,2.1,16121,United Kingdom,2.1,Thursday,0.0,,2011-10-01
577701,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-21 12:11:00,2.95,13673,United Kingdom,2.95,Monday,0.0,,2011-11-01
559401,22152,PLACE SETTING WHITE STAR,12,2011-07-08 10:49:00,0.42,15039,United Kingdom,5.04,Friday,,First entry,2011-07-01
563848,23211,RED ROCKING HORSE HAND PAINTED,24,2011-08-19 14:57:00,1.25,14911,EIRE,30.0,Friday,,First entry,2011-08-01
553182,22083,PAPER CHAIN KIT RETROSPOT,4,2011-05-15 12:21:00,2.95,17107,United Kingdom,11.8,Sunday,0.0,,2011-05-01
542631,22931,BAKING MOULD HEART WHITE CHOCOLATE,4,2011-01-31 10:09:00,2.55,12841,United Kingdom,10.2,Monday,0.0,,2011-01-01
579069,22918,HERB MARKER PARSLEY,12,2011-11-28 10:31:00,0.65,14911,EIRE,7.800000000000001,Monday,0.0,,2011-11-01
574750,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-11-07 09:12:00,2.95,17164,United Kingdom,17.700000000000003,Monday,0.0,,2011-11-01
544476,22064,PINK DOUGHNUT TRINKET POT ,6,2011-02-21 09:58:00,1.65,14796,United Kingdom,9.899999999999999,Monday,0.0,,2011-02-01
552330,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-05-09 10:13:00,3.75,12948,United Kingdom,15.0,Monday,0.0,,2011-05-01
579167,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-11-28 14:06:00,4.95,16800,United Kingdom,4.95,Monday,0.0,,2011-11-01
570672,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-10-11 14:52:00,0.85,12536,France,8.5,Tuesday,0.0,,2011-10-01
564722,23099,FRENCH CARRIAGE LANTERN,1,2011-08-28 12:06:00,6.65,16456,United Kingdom,6.65,Sunday,,First entry,2011-08-01
571905,84006,MAGIC TREE -PAPER FLOWERS,12,2011-10-19 14:51:00,0.85,12370,Cyprus,10.2,Wednesday,,First entry,2011-10-01
564065,23154,SET OF 4 JAM JAR MAGNETS,12,2011-08-22 15:05:00,2.08,15150,United Kingdom,24.96,Monday,0.0,,2011-08-01
559526,47341B,BLUE TABLE RUN FLOWER,2,2011-07-10 11:19:00,1.25,15756,United Kingdom,2.5,Sunday,,First entry,2011-07-01
550001,21084,SET/6 COLLAGE PAPER CUPS,24,2011-04-14 09:28:00,0.19,17704,United Kingdom,4.5600000000000005,Thursday,,First entry,2011-04-01
563377,22815,CARD PSYCHEDELIC APPLES,12,2011-08-16 10:44:00,0.42,15002,United Kingdom,5.04,Tuesday,,First entry,2011-08-01
564536,22437,SET OF 9 BLACK SKULL BALLOONS,10,2011-08-25 15:12:00,0.85,13159,United Kingdom,8.5,Thursday,0.0,,2011-08-01
551518,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-05-01 11:36:00,3.75,15708,United Kingdom,3.75,Sunday,0.0,,2011-05-01
571653,22535,MAGIC DRAWING SLATE BUNNIES ,24,2011-10-18 12:17:00,0.36,14298,United Kingdom,8.64,Tuesday,-0.06,,2011-10-01
542425,22854,CREAM SWEETHEART EGG HOLDER,4,2011-01-28 09:20:00,4.95,12574,France,19.8,Friday,,First entry,2011-01-01
540316,85059,FRENCH ENAMEL WATER BASIN,8,2011-01-06 13:00:00,1.25,16676,United Kingdom,10.0,Thursday,,First entry,2011-01-01
539993,22458,CAST IRON HOOK GARDEN FORK,8,2011-01-04 10:00:00,2.55,13313,United Kingdom,20.4,Tuesday,,First entry,2011-01-01
577485,21096,SET/6 FRUIT SALAD  PAPER PLATES,4,2011-11-20 11:56:00,0.39,16360,United Kingdom,1.56,Sunday,,First entry,2011-11-01
550627,47566,PARTY BUNTING,5,2011-04-19 14:36:00,4.95,16633,United Kingdom,24.75,Tuesday,0.0,,2011-04-01
552010,20719,WOODLAND CHARLOTTE BAG,4,2011-05-05 17:26:00,0.85,14713,United Kingdom,3.4,Thursday,0.0,,2011-05-01
574700,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-11-06 13:53:00,3.75,16033,United Kingdom,15.0,Sunday,0.0,,2011-11-01
563155,20674,GREEN POLKADOT BOWL,10,2011-08-12 11:48:00,1.25,13069,United Kingdom,12.5,Friday,0.0,,2011-08-01
574052,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-11-02 13:50:00,4.95,16706,United Kingdom,4.95,Wednesday,0.0,,2011-11-01
560035,15044A,PINK PAPER PARASOL ,6,2011-07-14 13:41:00,2.95,17706,United Kingdom,17.700000000000003,Thursday,0.0,,2011-07-01
549546,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-04-10 11:24:00,3.75,16889,United Kingdom,7.5,Sunday,0.0,,2011-04-01
564743,23000,TRAVEL CARD WALLET TRANSPORT,3,2011-08-28 15:17:00,0.42,14606,United Kingdom,1.26,Sunday,0.0,,2011-08-01
579282,23415,HOME SWEET HOME HOOK,12,2011-11-29 10:41:00,1.65,16818,United Kingdom,19.799999999999997,Tuesday,0.0,,2011-11-01
568552,23355,HOT WATER BOTTLE KEEP CALM,8,2011-09-27 15:16:00,4.95,14824,United Kingdom,39.6,Tuesday,0.0,,2011-09-01
578270,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,5,2011-11-23 13:39:00,2.08,14096,United Kingdom,10.4,Wednesday,0.8300000000000001,,2011-11-01
549982,85099F,JUMBO BAG STRAWBERRY,10,2011-04-13 15:52:00,2.08,17091,United Kingdom,20.8,Wednesday,0.13000000000000012,,2011-04-01
571565,22083,PAPER CHAIN KIT RETROSPOT,6,2011-10-18 10:18:00,2.95,12720,Germany,17.700000000000003,Tuesday,0.0,,2011-10-01
564174,15060B,FAIRY CAKE DESIGN UMBRELLA,8,2011-08-23 14:25:00,3.75,14191,United Kingdom,30.0,Tuesday,0.0,,2011-08-01
580963,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-12-06 14:49:00,1.65,14868,United Kingdom,19.799999999999997,Tuesday,0.0,,2011-12-01
547067,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-03-20 13:43:00,1.95,12921,United Kingdom,19.5,Sunday,,First entry,2011-03-01
576076,51014C,"FEATHER PEN,COAL BLACK",12,2011-11-13 16:18:00,0.39,14382,United Kingdom,4.68,Sunday,-0.45999999999999996,,2011-11-01
554837,22784,LANTERN CREAM GAZEBO ,2,2011-05-26 16:30:00,4.95,14584,United Kingdom,9.9,Thursday,0.7000000000000002,,2011-05-01
558198,72024U,LILAC VOTIVE CANDLE,24,2011-06-27 12:49:00,0.21,14104,United Kingdom,5.04,Monday,,First entry,2011-06-01
578953,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,2011-11-27 14:50:00,2.95,13546,United Kingdom,14.75,Sunday,0.0,,2011-11-01
573323,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,3,2011-10-30 10:54:00,1.45,15708,United Kingdom,4.35,Sunday,,First entry,2011-10-01
540522,22494,EMERGENCY FIRST AID TIN ,12,2011-01-09 12:50:00,1.25,13102,United Kingdom,15.0,Sunday,0.0,,2011-01-01
576051,22962,JAM JAR WITH PINK LID,12,2011-11-13 14:45:00,0.85,14911,EIRE,10.2,Sunday,0.0,,2011-11-01
544467,21717,EASTER TIN BUCKET,1,2011-02-20 15:51:00,2.55,14502,United Kingdom,2.55,Sunday,,First entry,2011-02-01
572858,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-10-26 12:36:00,1.25,13571,United Kingdom,5.0,Wednesday,0.0,,2011-10-01
579516,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-11-29 17:52:00,4.95,17841,United Kingdom,4.95,Tuesday,0.0,,2011-11-01
553754,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-05-19 10:25:00,3.75,16175,United Kingdom,15.0,Thursday,0.0,,2011-05-01
562574,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2011-08-07 12:42:00,1.25,14903,United Kingdom,7.5,Sunday,0.0,,2011-08-01
536522,22632,HAND WARMER RED RETROSPOT,2,2010-12-01 12:49:00,2.1,15012,United Kingdom,4.2,Wednesday,,First entry,2010-12-01
546563,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-03-15 10:49:00,1.25,15047,United Kingdom,15.0,Tuesday,,First entry,2011-03-01
542526,21900,"KEY FOB , SHED",10,2011-01-28 12:43:00,0.65,14659,United Kingdom,6.5,Friday,,First entry,2011-01-01
569228,22717,CARD DOG AND BALL ,12,2011-10-02 14:47:00,0.42,15547,United Kingdom,5.04,Sunday,,First entry,2011-10-01
537369,21692,SILVER LATTICE VANILLA CANDLE POT,1,2010-12-06 12:41:00,3.75,17860,United Kingdom,3.75,Monday,,First entry,2010-12-01
570499,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-10-11 09:19:00,0.85,12772,Portugal,10.2,Tuesday,-0.7799999999999999,,2011-10-01
557466,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-06-20 13:08:00,4.95,13815,Germany,19.8,Monday,0.0,,2011-06-01
566312,23424,GINGHAM RECIPE BOOK BOX,4,2011-09-12 09:43:00,4.95,16150,United Kingdom,19.8,Monday,,First entry,2011-09-01
580647,23242,TREASURE TIN BUFFALO BILL ,6,2011-12-05 13:14:00,2.08,14083,United Kingdom,12.48,Monday,0.0,,2011-12-01
555124,22553,PLASTERS IN TIN SKULLS,3,2011-05-31 15:26:00,1.65,18204,United Kingdom,4.949999999999999,Tuesday,0.0,,2011-05-01
557577,22155,STAR DECORATION RUSTIC,2,2011-06-21 11:02:00,0.42,14606,United Kingdom,0.84,Tuesday,,First entry,2011-06-01
580469,22346,PARTY PIZZA DISH GREEN POLKADOT,6,2011-12-04 12:32:00,0.19,14583,United Kingdom,1.1400000000000001,Sunday,,First entry,2011-12-01
544935,22246,MAGIC GARDEN FELT GARLAND ,12,2011-02-25 09:09:00,1.95,13870,United Kingdom,23.4,Friday,,First entry,2011-02-01
581230,23497,CLASSIC CHROME BICYCLE BELL ,12,2011-12-08 10:24:00,1.45,14291,United Kingdom,17.4,Thursday,,First entry,2011-12-01
577732,22212,FOUR HOOK  WHITE LOVEBIRDS,12,2011-11-21 13:09:00,2.1,15093,United Kingdom,25.200000000000003,Monday,0.0,,2011-11-01
568554,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-09-27 15:31:00,0.55,12455,Spain,13.200000000000001,Tuesday,0.0,,2011-09-01
565863,35648,VINTAGE BEAD PINK PURSE ,24,2011-09-07 15:00:00,0.83,17422,United Kingdom,19.919999999999998,Wednesday,0.0,,2011-09-01
543913,22917,HERB MARKER ROSEMARY,2,2011-02-14 13:11:00,0.65,17591,United Kingdom,1.3,Monday,,First entry,2011-02-01
552180,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-06 13:35:00,1.65,18235,United Kingdom,16.5,Friday,0.0,,2011-05-01
552562,23205,CHARLOTTE BAG ALPHABET  DESIGN,10,2011-05-10 11:50:00,0.85,17581,United Kingdom,8.5,Tuesday,0.0,,2011-05-01
577853,23321,SMALL WHITE HEART OF WICKER,10,2011-11-22 11:13:00,1.65,13681,United Kingdom,16.5,Tuesday,0.0,,2011-11-01
538198,85231B,CINAMMON SET OF 9 T-LIGHTS,6,2010-12-10 11:01:00,0.85,17827,United Kingdom,5.1,Friday,,First entry,2010-12-01
569590,23508,MINI PLAYING CARDS DOLLY GIRL ,20,2011-10-05 11:25:00,0.42,13949,United Kingdom,8.4,Wednesday,,First entry,2011-10-01
545337,84985A,SET OF 72 GREEN PAPER DOILIES,1,2011-03-01 17:28:00,1.45,15984,United Kingdom,1.45,Tuesday,,First entry,2011-03-01
541845,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-01-23 12:41:00,3.75,15167,United Kingdom,3.75,Sunday,,First entry,2011-01-01
545872,16238,PARTY TIME PENCIL ERASERS,5,2011-03-07 14:51:00,0.21,15752,United Kingdom,1.05,Monday,,First entry,2011-03-01
572037,22025,RING OF ROSES BIRTHDAY CARD,12,2011-10-20 12:07:00,0.42,17365,United Kingdom,5.04,Thursday,,First entry,2011-10-01
575621,82582,AREA PATROLLED METAL SIGN,1,2011-11-10 13:03:00,2.1,16892,United Kingdom,2.1,Thursday,,First entry,2011-11-01
563924,82552,WASHROOM METAL SIGN,1,2011-08-21 14:32:00,1.45,15984,United Kingdom,1.45,Sunday,0.0,,2011-08-01
572542,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-10-24 16:20:00,0.65,17272,United Kingdom,10.4,Monday,,First entry,2011-10-01
549118,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-04-06 13:18:00,2.95,14911,EIRE,17.700000000000003,Wednesday,0.0,,2011-04-01
563924,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2011-08-21 14:32:00,1.65,15984,United Kingdom,4.949999999999999,Sunday,0.0,,2011-08-01
566847,22383,LUNCH BAG SUKI  DESIGN ,2,2011-09-15 11:57:00,1.65,15005,United Kingdom,3.3,Thursday,0.0,,2011-09-01
557468,22383,LUNCH BAG SUKI  DESIGN ,3,2011-06-20 13:14:00,1.65,16713,United Kingdom,4.949999999999999,Monday,0.0,,2011-06-01
566440,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,2011-09-12 15:19:00,0.39,15755,United Kingdom,9.36,Monday,,First entry,2011-09-01
563216,22705,WRAP GREEN PEARS ,25,2011-08-14 13:14:00,0.42,17841,United Kingdom,10.5,Sunday,0.0,,2011-08-01
